timestamp,price,solar,charge,discharge,grid_sell,SoC
2024-12-23T00:00:00.0,40.00367,0.001228227305432306,0.0,0.0,0.001228227305432306,0.0
2024-12-23T01:00:00.0,37.82566,0.001228227305432306,0.0,0.0,0.001228227305432306,0.0
2024-12-23T02:00:00.0,37.73716,0.001228227305432306,0.0,0.0,0.001228227305432306,0.0
2024-12-23T03:00:00.0,37.68592,0.001228227305432306,0.0,0.0,0.001228227305432306,0.0
2024-12-23T04:00:00.0,39.01679,0.001228227305432306,0.0,0.0,0.001228227305432306,0.0
2024-12-23T05:00:00.0,42.28259,0.001228227305432306,0.0,0.0,0.001228227305432306,0.0
2024-12-23T06:00:00.0,45.0087,0.001228227305432306,0.0,0.0,0.001228227305432306,0.0
2024-12-23T07:00:00.0,50.34347,0.3512806019585255,0.0,0.0,0.3512806019585255,0.0
2024-12-23T08:00:00.0,47.92474,1.1331874751095183,0.0,0.0,1.1331874751095183,0.0
2024-12-23T09:00:00.0,39.43746,1.5814248470522807,0.0,0.0,1.5814248470522807,0.0
2024-12-23T10:00:00.0,35.00535,1.9710379052319036,0.0,0.0,1.9710379052319036,0.0
2024-12-23T11:00:00.0,31.671,2.816158840617412,0.0,0.0,2.816158840617412,0.0
2024-12-23T12:00:00.0,31.07212,2.3629830490446344,2.3629830490446344,0.0,0.0,2.2448338965924024
2024-12-23T13:00:00.0,31.01011,1.9710379052319036,1.9710379052319036,0.0,0.0,4.11731990656271
2024-12-23T14:00:00.0,30.61168,1.8214299371497793,1.8214299371497793,0.0,0.0,5.847678346855001
2024-12-23T15:00:00.0,31.96698,0.945847788598093,0.0,0.0,0.945847788598093,5.847678346855001
2024-12-23T16:00:00.0,40.88043,0.15791873879928306,0.0,0.0,0.15791873879928306,5.847678346855001
2024-12-23T17:00:00.0,53.71692,0.001228227305432306,0.0,0.0,0.001228227305432306,5.847678346855001
2024-12-23T18:00:00.0,58.81481,0.001228227305432306,0.0,5.0,5.0012282273054325,0.5845204521181593
2024-12-23T19:00:00.0,57.01167,0.001228227305432306,0.0,0.5845204521181593,0.5857486794235915,-0.030764234322008366
2024-12-23T20:00:00.0,54.12287,0.001228227305432306,0.0,0.0,0.001228227305432306,-0.030764234322008366
2024-12-23T21:00:00.0,53.47649,0.001228227305432306,0.0,0.0,0.001228227305432306,-0.030764234322008366
2024-12-23T22:00:00.0,55.83234,0.001228227305432306,0.0,-0.030764234322008366,-0.02953600701657606,0.001619170227474126
2024-12-23T23:00:00.0,50.93315,0.001228227305432306,0.0,0.0,0.001228227305432306,0.001619170227474126
2024-12-24T00:00:00.0,49.75774,0.001228227305432306,0.0,0.001619170227474126,0.0028473975329064323,-8.521948565653288e-5
2024-12-24T01:00:00.0,44.5916,0.001228227305432306,0.0,0.0,0.001228227305432306,-8.521948565653288e-5
2024-12-24T02:00:00.0,43.68349,0.001228227305432306,0.0,0.0,0.001228227305432306,-8.521948565653288e-5
2024-12-24T03:00:00.0,41.10318,0.001228227305432306,0.0,0.0,0.001228227305432306,-8.521948565653288e-5
2024-12-24T04:00:00.0,40.6499,0.001228227305432306,0.0,0.0,0.001228227305432306,-8.521948565653288e-5
2024-12-24T05:00:00.0,43.87996,0.001228227305432306,0.0,0.0,0.001228227305432306,-8.521948565653288e-5
2024-12-24T06:00:00.0,47.53607,0.001228227305432306,0.0,-8.521948565653288e-5,0.0011430078197757732,4.485236087185942e-6
2024-12-24T07:00:00.0,47.76214,0.3512806019585255,0.0,4.485236087185942e-6,0.3512850871946127,-2.3606505722031235e-7
2024-12-24T08:00:00.0,47.29682,0.945847788598093,0.0,0.0,0.945847788598093,-2.3606505722031235e-7
2024-12-24T09:00:00.0,39.73053,1.5814248470522807,0.0,0.0,1.5814248470522807,-2.3606505722031235e-7
2024-12-24T10:00:00.0,35.94526,1.5814248470522807,0.0,0.0,1.5814248470522807,-2.3606505722031235e-7
2024-12-24T11:00:00.0,33.85644,2.39397731560083,0.0,0.0,2.39397731560083,-2.3606505722031235e-7
2024-12-24T12:00:00.0,33.24142,1.8214299371497793,0.0,0.0,1.8214299371497793,-2.3606505722031235e-7
2024-12-24T13:00:00.0,32.13167,1.8214299371497793,1.8214299371497793,0.0,0.0,1.730358204227233
2024-12-24T14:00:00.0,30.86204,1.8214299371497793,1.8214299371497793,0.0,0.0,3.460716644519523
2024-12-24T15:00:00.0,30.73882,0.945847788598093,0.945847788598093,0.0,0.0,4.359272043687712
2024-12-24T16:00:00.0,34.41468,0.15791873879928306,0.0,0.0,0.15791873879928306,4.359272043687712
2024-12-24T17:00:00.0,44.7032,0.001228227305432306,0.0,0.0,0.001228227305432306,4.359272043687712
2024-12-24T18:00:00.0,44.98638,0.001228227305432306,0.0,0.0,0.001228227305432306,4.359272043687712
2024-12-24T19:00:00.0,44.46814,0.001228227305432306,0.0,0.0,0.001228227305432306,4.359272043687712
2024-12-24T20:00:00.0,44.3756,0.001228227305432306,0.0,0.0,0.001228227305432306,4.359272043687712
2024-12-24T21:00:00.0,44.40442,0.001228227305432306,0.0,0.0,0.001228227305432306,4.359272043687712
2024-12-24T22:00:00.0,44.69244,0.001228227305432306,0.0,0.0,0.001228227305432306,4.359272043687712
2024-12-24T23:00:00.0,43.67322,0.001228227305432306,0.0,0.0,0.001228227305432306,4.359272043687712
2024-12-25T00:00:00.0,43.50661,0.001228227305432306,0.0,4.359272043687712,4.360500270993144,-0.22943537072040598
2024-12-25T01:00:00.0,37.40254,0.001228227305432306,0.0,0.0,0.001228227305432306,-0.22943537072040598
2024-12-25T02:00:00.0,36.25352,0.001228227305432306,0.0,0.0,0.001228227305432306,-0.22943537072040598
2024-12-25T03:00:00.0,34.40529,0.001228227305432306,0.0,0.0,0.001228227305432306,-0.22943537072040598
2024-12-25T04:00:00.0,34.60983,0.001228227305432306,0.0,0.0,0.001228227305432306,-0.22943537072040598
2024-12-25T05:00:00.0,36.84973,0.001228227305432306,0.0,0.0,0.001228227305432306,-0.22943537072040598
2024-12-25T06:00:00.0,39.22731,0.001228227305432306,0.0,0.0,0.001228227305432306,-0.22943537072040598
2024-12-25T07:00:00.0,41.74852,0.3512806019585255,0.0,0.0,0.3512806019585255,-0.22943537072040598
2024-12-25T08:00:00.0,35.84992,1.3992499197560584,0.0,0.0,1.3992499197560584,-0.22943537072040598
2024-12-25T09:00:00.0,16.32749,1.9710379052319036,0.0,0.0,1.9710379052319036,-0.22943537072040598
2024-12-25T10:00:00.0,11.22749,2.3629830490446344,0.0,0.0,2.3629830490446344,-0.22943537072040598
2024-12-25T11:00:00.0,10.23681,2.816158840617412,0.0,0.0,2.816158840617412,-0.22943537072040598
2024-12-25T12:00:00.0,8.78454,2.816158840617412,2.816158840617412,0.0,0.0,2.445915527866135
2024-12-25T13:00:00.0,6.46161,1.8214299371497793,1.8214299371497793,0.0,0.0,4.1762739681584256
2024-12-25T14:00:00.0,6.81392,1.8214299371497793,1.8214299371497793,0.0,0.0,5.906632408450716
2024-12-25T15:00:00.0,10.17956,0.945847788598093,0.0,0.0,0.945847788598093,5.906632408450716
2024-12-25T16:00:00.0,24.05401,0.15791873879928306,0.0,0.0,0.15791873879928306,5.906632408450716
2024-12-25T17:00:00.0,43.28712,0.001228227305432306,0.0,0.0,0.001228227305432306,5.906632408450716
2024-12-25T18:00:00.0,44.17376,0.001228227305432306,0.0,5.0,5.0012282273054325,0.6434745137138744
2024-12-25T19:00:00.0,43.76118,0.001228227305432306,0.0,0.6434745137138744,0.6447027410193067,-0.03386707966915126
2024-12-25T20:00:00.0,42.99277,0.001228227305432306,0.0,0.0,0.001228227305432306,-0.03386707966915126
2024-12-25T21:00:00.0,43.08499,0.001228227305432306,0.0,0.0,0.001228227305432306,-0.03386707966915126
2024-12-25T22:00:00.0,43.44365,0.001228227305432306,0.0,0.0,0.001228227305432306,-0.03386707966915126
2024-12-25T23:00:00.0,43.30095,0.001228227305432306,0.0,0.0,0.001228227305432306,-0.03386707966915126
2024-12-26T00:00:00.0,42.53829,0.001228227305432306,0.0,0.0,0.001228227305432306,-0.03386707966915126
2024-12-26T01:00:00.0,41.31175,0.001228227305432306,0.0,0.0,0.001228227305432306,-0.03386707966915126
2024-12-26T02:00:00.0,38.20649,0.001228227305432306,0.0,0.0,0.001228227305432306,-0.03386707966915126
2024-12-26T03:00:00.0,36.77579,0.001228227305432306,0.0,0.0,0.001228227305432306,-0.03386707966915126
