GHI_next_day
38.57795698924731
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
76.34677419354838
265.01075268817203
429.3037634408602
544.8387096774194
594.766129032258
586.3145161290323
512.4462365591398
381.4247311827957
203.7688172043011
35.564516129032256
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
57.225806451612904
59.15860215053763
60.37903225806452
96.85752688172045
155.0188172043011
220.48387096774192
288.65860215053766
225.86559139784947
118.752688172043
37.155913978494624
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
86.54301075268818
270.752688172043
433.9543010752688
542.3118279569892
565.0456989247311
578.489247311828
523.7284946236559
394.5779569892473
223.0
47.47849462365591
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
52.97849462365591
231.11559139784947
385.4274193548387
509.6344086021506
482.8575268817205
469.9838709677419
516.7123655913979
394.8010752688172
224.67741935483872
49.68010752688172
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
94.13440860215054
286.76344086021504
455.1747311827957
574.0752688172043
630.0860215053764
616.7150537634409
530.1397849462365
337.8333333333333
191.16129032258064
21.706989247311828
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
73.47311827956989
256.34139784946234
441.5456989247312
568.7204301075269
628.9220430107526
622.8602150537635
549.013440860215
415.4462365591398
237.8575268817204
55.534946236559136
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
93.51881720430109
281.0456989247312
448.0295698924731
567.3494623655914
625.8467741935484
618.0806451612904
545.1263440860215
412.997311827957
238.2741935483871
57.02150537634409
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
89.25
275.8306451612903
443.5430107526882
564.0376344086021
622.9489247311828
614.5564516129032
540.5752688172043
409.10483870967744
234.70698924731184
56.395161290322584
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
81.18548387096774
190.33870967741936
273.6290322580645
365.98655913978496
413.0268817204301
376.26344086021504
318.85215053763443
254.1129032258065
151.56182795698925
56.373655913978496
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
66.93548387096774
157.68548387096774
299.03494623655916
460.1155913978494
569.3790322580645
620.0860215053764
544.6344086021505
407.76344086021504
244.18010752688173
62.93817204301075
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
86.34677419354838
274.9139784946237
442.3655913978494
563.0672043010753
623.6801075268817
618.010752688172
546.0403225806451
418.6989247311828
247.44354838709677
66.02688172043011
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
86.46774193548387
271.8279569892473
437.18279569892474
556.1827956989247
615.3387096774194
609.2768817204301
538.5403225806451
411.6801075268817
242.4650537634409
63.163978494623656
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
83.28763440860214
244.20430107526883
379.13978494623655
488.4704301075269
559.4354838709677
578.4516129032259
528.6021505376344
418.6182795698925
250.6021505376344
69.08870967741936
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
82.16666666666667
273.752688172043
418.3467741935484
548.4112903225806
608.4650537634409
600.3440860215054
502.6666666666667
384.3521505376344
245.90591397849465
69.6263440860215
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
79.8010752688172
269.497311827957
438.5295698924731
561.3763440860215
622.8360215053764
618.0645161290323
548.3064516129032
421.52150537634407
246.1451612903226
71.24462365591398
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
53.73924731182796
202.30913978494624
344.93817204301075
491.38709677419354
491.0994623655914
462.0806451612903
430.65860215053766
365.8655913978494
232.07258064516128
68.5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
77.18010752688173
279.8252688172043
450.6801075268817
575.3387096774194
638.5
634.6478494623656
563.010752688172
429.4032258064516
227.8467741935484
55.86827956989247
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
74.65591397849462
227.1370967741935
402.7043010752688
487.8655913978494
496.3682795698925
499.8118279569893
442.1747311827957
376.8010752688172
216.76075268817203
61.95967741935484
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
62.564516129032256
184.69623655913975
269.56182795698925
235.84408602150535
214.747311827957
