Temperature,Dew Point,Relative Humidity,Pressure,Wind Speed,Wind Direction,Clearsky GHI,Clearsky DNI,Clearsky DHI,DNI,Hour,Month,GHI
21.486559139784948,-4.685215053763441,17.583897849462367,949.9059139784946,1.5518817204301074,138.752688172043,672.2150537634409,985.032258064516,67.86827956989248,985.032258064516,18.0,11.0,672.2150537634409
22.536021505376343,-4.870967741935484,16.335349462365592,949.1344086021504,1.5271505376344086,150.4731182795699,707.760752688172,994.5241935483872,69.5,994.5241935483872,19.0,11.0,707.760752688172
23.045161290322586,-4.725806451612903,16.053897849462366,948.4381720430108,1.521774193548387,154.3978494623656,674.6586021505376,983.2043010752687,69.56182795698925,983.2043010752687,20.0,11.0,674.6586021505376
22.961290322580645,-4.360483870967743,16.58967741935484,948.0349462365592,1.4809139784946237,159.0268817204301,575.7016129032259,948.1048387096774,67.23118279569893,948.1048387096774,21.0,11.0,575.7016129032259
22.26129032258065,-3.99005376344086,17.76016129032258,947.8387096774194,1.3846774193548388,163.55913978494624,420.7231182795699,878.6693548387096,60.653225806451616,878.6693548387096,22.0,11.0,420.7231182795699
20.06048387096774,-3.570967741935484,20.823978494623656,947.8655913978496,1.0836021505376343,171.88172043010752,227.34408602150535,731.5188172043011,48.32258064516129,731.5188172043011,23.0,11.0,227.34408602150535
16.91908602150538,-1.743279569892473,28.657204301075268,948.043010752688,0.8368279569892474,177.55376344086022,38.895161290322584,302.1962365591398,22.456989247311828,302.0295698924731,0.0,11.0,38.884408602150536
15.049731182795698,-0.6978494623655914,34.75435483870968,948.3091397849462,0.8801075268817206,138.94623655913978,0.0,0.0,0.0,0.0,1.0,11.0,0.0
14.240591397849462,-0.5080645161290323,37.13252688172043,948.5645161290324,0.9663978494623656,109.98924731182797,0.0,0.0,0.0,0.0,2.0,11.0,0.0
13.616935483870968,-0.8016129032258066,37.799516129032256,948.7903225806452,1.0244623655913978,128.1451612903226,0.0,0.0,0.0,0.0,3.0,11.0,0.0
13.21236559139785,-1.7198924731182794,36.251774193548385,948.9032258064516,1.0623655913978496,140.99462365591398,0.0,0.0,0.0,0.0,4.0,11.0,0.0
12.866666666666664,-2.5930107526881723,34.75018817204301,948.9381720430108,1.074462365591398,127.89247311827955,0.0,0.0,0.0,0.0,5.0,11.0,0.0
12.566935483870967,-3.2438172043010756,33.795967741935485,948.8575268817204,1.0766129032258065,117.80645161290325,0.0,0.0,0.0,0.0,6.0,11.0,0.0
12.313440860215056,-3.62741935483871,33.44220430107527,948.8091397849462,1.091129032258065,131.3279569892473,0.0,0.0,0.0,0.0,7.0,11.0,0.0
12.103763440860217,-3.846774193548387,33.418118279569896,948.8682795698924,1.125268817204301,141.1989247311828,0.0,0.0,0.0,0.0,8.0,11.0,0.0
11.926881720430108,-3.9946236559139785,33.47790322580645,948.8817204301076,1.1618279569892471,144.68817204301075,0.0,0.0,0.0,0.0,9.0,11.0,0.0
11.716935483870968,-4.133602150537635,33.611612903225804,948.8333333333334,1.1927419354838709,125.06989247311829,0.0,0.0,0.0,0.0,10.0,11.0,0.0
