datetime_utc,Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm)
2024-02-26 09:00:00+00:00,2024.0,2.0,26.0,9.0,30.0,9.530913978494624,1.1112634408602151,0.07824193548387096,0.6497043010752688,0.0,0.0,0.0,0.0,7.005376344086022,8.726612903225806,0.0,0.0,0.0,0.0,0.2933682795698925,94.91690860215053,148.2367741935484,0.9205376344086021,0.14443548387096775,950.0349462365591,1.267741935483871,226.04301075268816,1.131720430107527,0.0
2024-02-26 10:00:00+00:00,2024.0,2.0,26.0,10.0,30.0,9.622849462365592,1.1143279569892475,0.08568817204301075,0.6497043010752688,0.0,0.0,0.0,0.0,6.973118279569892,8.545430107526881,0.0,0.0,0.0,0.0,0.29442473118279566,93.23379032258065,137.9099193548387,0.9206451612903226,0.14443548387096775,949.8333333333334,1.378763440860215,233.2311827956989,1.3021505376344087,0.0
2024-02-26 11:00:00+00:00,2024.0,2.0,26.0,11.0,30.0,9.710483870967742,1.096935483870968,0.08762096774193548,0.6497043010752688,0.0,0.0,0.0,0.0,7.0,8.61236559139785,0.0,0.0,0.0,0.0,0.2954623655913978,93.12674731182796,126.0885752688172,0.925752688172043,0.14443548387096775,949.5698924731183,1.4588709677419356,243.0268817204301,1.185483870967742,0.0
2024-02-26 12:00:00+00:00,2024.0,2.0,26.0,12.0,30.0,9.639247311827958,1.1048924731182796,0.08886827956989246,0.6497043010752688,0.0,0.0,0.0,0.0,6.462365591397849,8.678494623655915,0.0,0.0,0.0,0.0,0.2970537634408602,93.97077956989247,113.67180107526883,0.9288172043010754,0.14443548387096775,949.4301075268817,1.5126344086021506,249.53763440860214,1.0026881720430108,0.0
2024-02-26 13:00:00+00:00,2024.0,2.0,26.0,13.0,30.0,9.751612903225807,1.1199731182795698,0.0887741935483871,0.6497043010752688,0.0,0.0,0.0,0.0,6.478494623655914,8.760215053763442,0.0,0.0,0.0,0.0,0.298255376344086,93.76548387096774,101.0835752688172,0.9288172043010754,0.14443548387096775,949.6317204301075,1.5435483870967743,240.1720430107527,0.910752688172043,0.0
2024-02-26 14:00:00+00:00,2024.0,2.0,26.0,14.0,30.0,10.510215053763442,1.1191666666666669,0.0907043010752688,0.6497043010752688,15.82258064516129,110.44354838709677,19.1747311827957,5.28494623655914,6.946236559139785,8.933602150537634,11.21774193548387,0.4166666666666667,75.11290322580645,11.21774193548387,0.29820967741935483,90.21126344086022,88.28940860215054,0.9288172043010754,0.14443548387096775,950.0645161290323,1.5599462365591397,228.66666666666666,1.039247311827957,0.0
2024-02-26 15:00:00+00:00,2024.0,2.0,26.0,15.0,30.0,11.694086021505376,1.1175268817204302,0.09320430107526881,0.6497043010752688,61.346774193548384,575.2258064516129,196.6505376344086,0.0,6.897849462365591,9.180645161290322,103.03494623655914,72.0,0.23387096774193547,120.03225806451613,0.29676075268817204,84.82870967741935,76.4085752688172,0.9288172043010754,0.14443548387096775,950.4220430107526,1.5658602150537635,224.6720430107527,1.2561827956989247,5.803358870967742
2024-02-26 16:00:00+00:00,2024.0,2.0,26.0,16.0,30.0,12.81263440860215,1.1256451612903227,0.09354569892473118,0.6497043010752688,83.45698924731182,764.0672043010753,406.2231182795699,0.0,6.201612903225806,8.785483870967743,144.6720430107527,38.134408602150536,0.010752688172043012,160.83064516129033,0.29456182795698926,76.70895161290322,65.01895161290322,0.9293548387096775,0.14443548387096775,950.4059139784946,1.5755376344086023,224.05376344086022,1.4228494623655916,8.580051075268818
2024-02-26 17:00:00+00:00,2024.0,2.0,26.0,17.0,30.0,13.948655913978493,1.1266666666666667,0.09357258064516129,0.6497043010752688,97.8010752688172,851.4139784946236,587.8951612903226,0.0,6.220430107526882,8.165322580645162,203.95967741935485,24.497311827956988,0.0,218.10752688172042,0.2928306451612903,68.30494623655915,54.85706989247312,0.9293548387096775,0.14443548387096775,950.0860215053764,1.5881720430107529,229.34408602150538,1.706989247311828,12.35382069892473
2024-02-26 18:00:00+00:00,2024.0,2.0,26.0,18.0,30.0,14.81989247311828,1.1219086021505378,0.10107258064516128,0.6497043010752688,108.12903225806451,893.005376344086,719.1451612903226,0.0,6.193548387096774,7.491397849462366,287.8709677419355,87.5510752688172,0.0,347.9758064516129,0.2926317204301075,61.709946236559134,46.82733870967742,0.9282258064516129,0.14443548387096775,949.6881720430108,1.5935483870967744,237.03225806451613,2.213709677419355,20.32570806451613
